obs_ID,study_ID,year_pub,es,var
obs051,"Blumstein, D. T. 2003",2003,0.787516785,0.04
obs052,"Blumstein, D. T. 2003",2003,0.676133476,0.024390244
obs053,"Blumstein, D. T. 2003",2003,1.293344672,0.019607843
obs054,"Blumstein, D. T. 2003",2003,0.798147774,0.02173913
obs055,"Blumstein, D. T. 2003",2003,0.720146435,0.025
obs056,"Blumstein, D. T. 2003",2003,0.525586282,0.020408163
obs057,"Blumstein, D. T. 2003",2003,0.568150905,0.037037037
obs058,"Blumstein, D. T. 2003",2003,0.487210954,0.013888889
obs059,"Blumstein, D. T. 2003",2003,0.72826052,0.01754386
obs060,"Blumstein, D. T. 2003",2003,0.162413138,0.035714286
obs061,"Blumstein, D. T. 2003",2003,0.768403234,0.03030303
obs062,"Cooper, W. E. J. 2005",2005,0.046032487,0.055555556
obs063,"Cooper, W. E. J. 2005",2005,0.223656109,0.033333333
obs064,"Cooper, W. E. J. 2005",2005,0.562729769,0.019230769
obs065,"Cooper, W. E. J. 2008",2008,0.136847915,0.066666667
obs066,"Ikuta, L. A. & Blumstein, D. T. 2003",2003,0.638679839,0.032258065
obs067,"Ikuta, L. A. & Blumstein, D. T. 2003",2003,0.271478451,0.055555556
obs068,"Ikuta, L. A. & Blumstein, D. T. 2003",2003,0.595724174,0.028571429
obs069,"Ikuta, L. A. & Blumstein, D. T. 2003",2003,0.415343091,0.014925373
obs070,"Ikuta, L. A. & Blumstein, D. T. 2003",2003,0.473471561,0.090909091
obs071,"Ikuta, L. A. & Blumstein, D. T. 2003",2003,0.519093409,0.025641026
obs072,"Ikuta, L. A. & Blumstein, D. T. 2003",2003,0.36772478,0.142857143
obs073,"Rodriguez-Prieto, I., Fernández-Juricic, E., Martín, J. & Regis, Y. 2009",2009,0.50750636,0.005235602
obs074,"Eason, P. K., Sherman, P. T., Rankin, O. & Coleman, B. 2006",2006,0.356355693,0.006369427
obs075,"Setsaas, T. H., Holmern, T., Mwakalebe, G., Stokke, S. & Røskaft, E. 2007",2007,1.166044521,0.005988024
obs076,"Blumstein, D. T. et al. 2004",2004,1.129943721,0.01369863
obs077,"Reimers, E., Miller, F. L., Eftestøl, S., Colman, J. E. & Dahle, B. 2006",2006,0.354092529,0.011363636
obs078,"Engelhardt, S. C. & Weladji, R. B. 2011",2011,0.255412812,0.011764706
obs079,"Cooper, W. E. J. 2010",2010,0,0.058823529
obs080,"Cooper, W. E. J. 2010",2010,0.410621192,0.0625
obs081,"Cooper, W. E. J. 2007",2007,0.064087597,0.028571429
obs082,"Cooper, W. E. J., Hawlena, D. & Pérez-Mellado, V. 2009",2009,0.202732554,0.010309278
obs083,"Cooper, W. E. J., Hawlena, D. & Pérez-Mellado, V. 2009",2009,0.775298706,0.007633588
obs084,"Cooper, W. E. J., Attum, O. & Kingsbury, B. 2008",2008,0.647522845,0.010869565
