obs_ID,study_ID,year_pub,es,var
obs001,Evans et al.,2013,0.118552299,0.028571429
obs002,Evans et al.,2012,0.30512976,0.03125
obs003,McCairns et al. ,2011,0.161386696,0.166666667
obs004,Setchell et al. ,2010,0.053049709,0.032258065
