obs_ID,study_ID,year_pub,es,var
obs001,Jager et al.,2007,0.066096083,0.013888889
obs002,Jager et al.,2007,0.3401311,0.013888889
obs003,Kalbe et al.,2009,0.242652949,0.010752688
obs004,McCairns et al. ,2011,0.12464147,0.166666667
